Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
1265.923081,1289.899575,1265.1179,1273.974889,52398,,
1255.813589,1280.013744,1255.813589,1261.673516,89817.90448,,
1253.398047,1270.396308,1245.569901,1252.190276,32961.06269,,
1261.002532,1274.869534,1246.375082,1253.040189,40680.32239,,
1257.871274,1279.34276,1254.337425,1261.091997,230446.5582,,
1292.76244,1292.76244,1252.503402,1259.302706,51548.74925,,
1302.603538,1327.653606,1253.398047,1263.597003,95891.53433,,
1298.130311,1313.339281,1267.48871,1303.319254,65713.94328,,
1299.830138,1299.830138,1299.830138,1299.830138,0,,
1288.736536,1313.607675,1288.736536,1299.830138,67176.72537,,
1298.130311,1308.239803,1283.860719,1304.124435,709748.9194,,
1259.213241,1301.708893,1252.682331,1295.177982,169389.7254,,
1229.421553,1305.287474,1213.720529,1257.826541,323368.4687,,
1163.486196,1242.438642,1163.486196,1234.476299,177274.209,,
1180.931779,1186.433847,1159.012969,1165.94647,31927.86269,,
1181.110708,1192.562168,1167.5121,1181.602763,483185.1224,,
1182.318479,1182.318479,1182.318479,1182.318479,0,,
1149.619194,1189.878232,1147.382581,1182.318479,128947.3254,,
1113.833382,1155.881711,1111.149446,1145.056503,216387.1075,,
1086.591433,1139.643899,1074.916312,1130.115927,298049.5612,,
1064.627892,1093.256541,1062.838601,1086.591433,86136.71642,,
1060.24413,1069.101118,1055.681439,1065.433072,79352.62388,,
1077.063461,1077.063461,1055.860368,1060.24413,19062.42985,,
1065.030482,1078.002839,1057.783855,1072.50077,63950.45373,,
1077.063461,1077.063461,1062.928066,1064.896285,16967.39105,,
1070.443086,1083.37071,1060.154665,1064.851553,36803.06866,,
1089.856889,1092.361895,1066.461914,1070.622015,24154.62985,,
1091.556715,1094.061722,1080.731507,1087.888669,34959.17015,,
1086.099378,1095.940477,1075.363635,1086.636166,65327.3194,,
1086.994024,1094.911635,1074.558454,1078.360697,28937.31045,,
1069.101118,1099.340129,1069.101118,1082.833923,114377.8836,,
1086.904559,1094.956367,1061.765027,1071.337731,110297.9552,,
1068.117008,1068.117008,1068.117008,1068.117008,0,,
1084.846875,1084.846875,1064.627892,1068.117008,12015.0806,,
1075.900422,1086.054646,1067.35656,1071.337731,12572.43582,,
1076.973997,1095.940477,1061.04931,1075.900422,68512.83582,,
1080.731507,1095.940477,1074.46899,1077.152926,31277.98209,,
1100.413703,1107.526133,1066.909237,1073.932203,29512.28955,,
1084.175891,1104.886929,1082.520797,1098.982271,26813.63284,,
1112.044092,1112.938737,1079.926326,1084.175891,46586.52537,,
1072.679699,1111.373108,1061.586098,1105.647378,145924.6299,,
1076.347745,1089.67796,1065.119946,1071.963983,35714.79403,,
1069.101118,1082.341868,1051.208212,1069.72737,55246.4597,,
1069.056386,1069.056386,1069.056386,1069.056386,0,,
1072.232377,1083.325978,1064.672624,1069.056386,36735.87761,,
1094.151186,1099.340129,1069.593173,1082.207671,33803.70448,,
1104.618536,1104.886929,1086.994024,1096.700925,18166.91642,,
1108.823369,1108.823369,1094.240651,1100.100577,34786.23582,,
1104.886929,1108.912833,1092.809218,1102.024065,71233.52239,,
1052.102858,1105.781575,1047.629631,1097.998161,199796.4269,,
1071.785054,1071.874518,1042.306492,1047.092844,45485.03284,,
1095.045831,1096.835122,1061.272972,1067.848615,45741.6806,,
1127.253062,1127.253062,1084.310088,1091.959305,67139.27463,,
1100.413703,1131.726288,1095.940477,1125.463771,201580.8448,,
1082.520797,1100.413703,1056.799745,1096.477264,389503.1821,,
1061.04931,1084.310088,1060.154665,1080.418381,204235.4418,,
1009.159884,1069.056386,1002.047454,1058.499571,415864.1015,,
991.266978,1021.595453,991.266978,1006.610145,110481.9045,,
1001.063344,1001.063344,988.583042,989.969742,22588.30746,,
1001.555399,1010.85971,982.320525,990.640726,84467.95522,,
979.636589,1005.53657,977.489441,991.759033,45620.51642,,
995.561275,997.529495,976.326402,980.352306,50262.20597,,
999.229321,1003.792012,976.952653,986.793752,35249.96418,,
999.855573,1005.491838,990.372333,993.637788,37189.69254,,
989.298758,989.298758,989.298758,989.298758,0,,
1006.386483,1009.070419,936.201561,989.298758,69885.29552,,
999.40825,1009.338813,995.919134,998.468873,60142.59403,,
1027.679041,1027.679041,995.292882,999.945037,31893.71642,,
1027.05279,1027.05279,1004.686657,1012.604268,32249.49851,,
1026.158144,1037.788533,1011.84382,1028.43949,76723.36119,,
993.861449,1027.947435,988.851436,1026.292341,154576.8537,,
1001.108076,1013.588378,988.583042,994.442969,39731.93731,,
1014.527755,1019.895627,1002.002721,1007.549522,46322.16716,,
1009.159884,1024.324121,993.056269,1013.185788,72081.67164,,
1013.63311,1028.394757,987.15161,1006.744341,146630.6866,,
1038.683178,1046.198199,1004.776122,1013.185788,418738.997,,
929.536453,1072.679699,920.724197,1051.655535,1264609.263,,
942.956133,942.956133,925.510549,927.568234,19713.41194,,
934.859593,938.482906,924.615904,934.322806,29055.17015,,
939.109158,943.671849,922.55822,926.628856,39323.28358,,
942.956133,942.956133,927.747163,929.223327,15662.12239,,
930.610028,943.850778,927.791895,935.217451,26738.73134,,
945.461139,945.461139,925.957872,927.657698,15404.37313,,
923.318668,939.377551,921.57411,933.786018,10829.87463,,
932.936105,932.936105,914.327483,919.740087,21034.10149,,
935.79897,935.79897,917.906064,923.050275,13116.57313,,
925.107959,934.904325,912.538193,925.600014,10846.39702,,
919.695355,929.536453,910.346312,923.139739,21012.07164,,
928.641808,930.431099,913.432838,918.263923,8200.61194,,
933.293963,935.754238,917.950797,921.350449,10900.37015,,
939.422284,944.700691,930.878421,933.293963,6309.349254,,
948.279272,948.324004,933.115034,941.12211,10533.57313,,
954.586521,954.586521,935.977899,940.674787,10151.35522,,
939.869606,966.21691,933.338696,953.334018,26692.46866,,
943.582384,943.582384,932.757176,939.959071,9545.534328,,
943.89551,943.89551,932.757176,937.230403,5031.61791,,
938.706567,941.166842,935.79897,939.55648,7794.161194,,
936.693616,943.358723,918.487584,938.706567,8923.191045,,
941.077377,945.595336,936.693616,939.243355,20478.94925,,
934.904325,948.055611,934.904325,941.256306,13840.25373,,
938.7513,941.12211,927.747163,932.891373,16388.00597,,
948.100343,948.145075,932.220389,938.706567,11368.50448,,
931.459941,942.464078,929.089131,932.936105,114833.9015,,
948.279272,948.279272,934.993789,939.109158,20486.6597,,
948.189807,949.308114,939.109158,941.614165,27941.56119,,
943.89551,951.00794,940.272197,949.308114,23280.04478,,
948.592398,956.375812,939.019693,940.719519,35995.67463,,
952.797231,956.375812,946.534714,948.502933,35135.40896,,
943.850778,953.647144,943.224526,948.771327,17293.43284,,
948.368737,954.586521,940.272197,944.47703,14941.74627,,
956.688938,965.277532,945.640068,952.707766,20959.2,,
937.140938,968.050933,930.610028,956.688938,18390.5194,,
938.035583,944.745423,926.89725,939.019693,21056.13134,,
951.813121,951.857853,933.964947,942.240416,21613.48657,,
948.324004,969.437633,931.459941,942.150952,27166.11045,,
970.690136,979.636589,932.220389,943.179794,57061.7194,,
959.954393,968.408791,927.389305,958.657157,29076.09851,,
958.075638,958.075638,958.075638,958.075638,0,,
948.324004,969.795491,936.022632,958.075638,65524.48657,,
973.374072,973.374072,927.389305,950.292224,139087.6657,,
938.482906,956.286347,833.227888,940.853716,100309.6209,,
990.193404,990.193404,954.810183,973.687198,49626.64478,,
980.531235,1005.312909,972.971482,984.288745,46265.99105,,
975.163363,976.058008,934.00968,973.821395,39280.32537,,
973.374072,980.486502,959.059748,971.495317,34611.09851,,
975.252827,979.636589,958.209835,974.626576,33362.00597,,
991.89323,994.040378,965.322265,982.40999,57537.56418,,
974.358182,974.358182,974.358182,974.358182,0,,
949.21865,978.741944,939.467016,974.358182,85179.5194,,
943.806046,970.690136,922.826614,953.870805,277101.3761,,
970.690136,981.023289,939.377551,944.2981,90315.7791,,
979.636589,993.056269,962.638329,966.753697,51293.20299,,
1007.191664,1015.377669,974.447647,977.042118,78817.29851,,
1015.422401,1020.298218,1000.213431,1005.760232,41872.13731,,
1027.05279,1032.420661,1006.565412,1010.636048,38324.22985,,
1030.631371,1033.852094,1015.824991,1027.097522,99805.13731,,
1034.702007,1042.172295,1017.524817,1021.908579,87077.39105,,
1033.315307,1036.670226,1021.32706,1032.554858,40812.50149,,
1037.788533,1043.872121,1028.84208,1033.673165,34172.70448,,
1033.315307,1047.629631,1014.840881,1038.504249,77561.59702,,
1028.484222,1028.484222,1028.484222,1028.484222,0,,
1028.484222,1028.484222,1028.484222,1028.484222,0,,
1033.225842,1036.446565,1026.158144,1028.484222,58713.95821,,
1046.734986,1046.734986,1017.256424,1026.605467,33168.14328,,
1047.942757,1055.681439,1039.577824,1046.958647,86420.90149,,
1056.397155,1062.793869,1027.947435,1047.942757,70378.76418,,
1045.840341,1057.470729,1036.222904,1048.882135,24077.52537,,
1028.84208,1050.76089,1017.256424,1046.466592,27091.20896,,
1006.431216,1034.657274,990.372333,1021.595453,19994.29254,,
1035.059865,1044.900963,990.372333,1004.865586,33102.05373,,
1030.631371,1042.08283,1025.710822,1035.059865,54153.7791,,
1026.605467,1048.076954,1022.579563,1030.362977,46463.15821,,
1037.609604,1037.609604,1011.84382,1021.282327,13745.52537,,
1036.088707,1040.919791,1028.84208,1030.452442,9848.444776,,
1046.734986,1046.734986,1031.21289,1035.999242,26704.58508,,
1037.788533,1049.418922,1026.381806,1029.378867,39897.16119,,
1042.172295,1044.543105,1034.209952,1035.820313,15913.26269,,
1046.734986,1055.681439,1029.110474,1036.625494,34851.22388,,
1060.154665,1064.627892,1035.417723,1047.584899,57820.64776,,
1052.058125,1056.620816,1031.79441,1053.981613,43725.94925,,
1028.036899,1050.671425,1028.036899,1046.108734,28492.30746,,
1047.137576,1047.137576,1047.137576,1047.137576,0,,
1060.154665,1060.154665,1028.84208,1047.137576,56330.32836,,
1060.154665,1068.206473,1051.297677,1060.959846,30383.57015,,
1055.681439,1073.440148,1046.869183,1060.378326,121364.6507,,
1051.208212,1072.679699,1044.945695,1055.681439,114249.009,,
1033.315307,1051.700267,1028.84208,1044.811498,82250.65075,,
1026.158144,1026.158144,1026.158144,1026.158144,0,,
1039.488359,1041.367114,1024.368854,1026.158144,20026.23582,,
1037.699068,1045.840341,1031.660213,1035.238794,41714.62388,,
1033.046913,1047.092844,1032.420661,1036.401833,35843.66866,,
1028.84208,1044.05105,1028.752616,1033.046913,28899.8597,,
1027.947435,1038.638446,1023.474208,1028.036899,15658.81791,,
1035.999242,1046.645521,1023.69787,1027.231719,21811.75522,,
1046.645521,1055.591974,1029.736725,1036.267636,27699.23284,,
1035.507187,1045.840341,1029.82619,1037.92273,27260.83881,,
1043.603727,1043.603727,1027.05279,1029.647261,28627.79105,,
1045.661411,1045.661411,1020.924469,1031.749677,20933.86567,,
1044.05105,1055.681439,1035.999242,1038.683178,38796.77015,,
1054.786793,1064.180569,1042.351224,1044.900963,28086.95821,,
1050.716157,1068.206473,1038.683178,1048.434812,35313.85075,,
1068.206473,1071.740322,1044.229979,1046.556057,32579.94627,,
1067.938079,1067.938079,1067.938079,1067.938079,0,,
1068.564331,1079.836861,1061.183507,1067.938079,15652.20896,,
1056.665549,1075.989887,1044.945695,1068.564331,23463.99403,,
1084.981072,1092.630289,1047.719096,1055.860368,76284.96716,,
1085.204733,1096.387799,1074.558454,1076.884532,47465.51642,,
1090.572605,1101.979332,1082.520797,1085.920449,37500.31343,,
1084.310088,1104.439607,1074.558454,1090.975195,68477.58806,,
1078.942216,1091.46725,1073.619077,1081.805081,32622.90448,,
1113.833382,1113.833382,1068.206473,1073.753273,50501.22985,,
1123.003497,1129.892265,1095.940477,1103.813355,44939.79403,,
1140.672741,1145.1907,1118.306609,1122.064119,28853.59702,,
1134.410224,1148.724549,1128.192439,1131.457895,54446.77612,,
1149.798123,1163.933518,1121.88519,1129.668604,35288.51642,,
1162.815212,1165.678077,1143.938196,1148.858745,92400.90448,,
1171.448539,1171.448539,1144.072393,1151.497949,67965.39403,,
1164.112447,1178.247843,1149.619194,1162.457354,95693.26567,,
1156.329033,1173.685152,1145.861684,1152.079468,152183.3104,,
1162.144228,1184.51036,1131.726288,1139.599167,382372.1194,,
1159.683953,1175.116585,1151.497949,1164.291377,160025.9373,,
1137.09416,1167.5121,1137.09416,1158.43145,127725.7701,,
1140.583276,1155.881711,1115.399012,1137.809876,69377.50746,,
1129.936998,1162.859944,1127.476723,1137.228357,73978.44179,,
1129.221281,1134.410224,1120.095899,1126.313684,21534.1791,,
1142.506764,1142.506764,1123.719213,1129.221281,21899.87463,,
1144.832842,1149.619194,1128.147707,1143.133015,72115.81791,,
1138.88345,1152.30313,1134.410224,1144.832842,124674.6358,,
1088.872779,1131.636824,1077.152926,1124.390197,132849.9134,,
1084.757411,1101.755671,1078.942216,1088.917511,46518.23284,,
1079.165877,1079.165877,1079.165877,1079.165877,0,,
1088.783314,1098.624412,1078.047571,1079.165877,32129.43582,,
1093.748596,1103.455497,1086.188843,1087.262417,36964.98806,,
1100.413703,1109.360156,1087.486079,1093.703863,42758.83881,,
1086.994024,1104.886929,1086.636166,1095.001099,64461.54627,,
1082.520797,1092.361895,1078.047571,1083.37071,28584.83284,,
1098.17709,1098.17709,1061.988688,1072.09818,100404.3493,,
1084.310088,1096.969319,1080.820971,1085.204733,24587.51642,,
1091.46725,1091.46725,1054.697329,1084.623214,103150.3701,,
1108.465511,1108.465511,1095.940477,1101.129419,17347.40597,,
1106.67622,1112.938737,1093.256541,1101.666206,27713.55224,,
1095.985209,1113.341327,1088.872779,1106.810417,28678.4597,,
1097.729767,1105.244788,1090.572605,1092.809218,29827.31642,,
1109.360156,1122.332513,1101.084687,1108.331314,72397.8,,
1110.702124,1110.702124,1087.083488,1102.113529,79475.99105,,
1089.67796,1112.491414,1089.67796,1108.554975,66766.97015,,
1090.572605,1093.167076,1083.415443,1089.722692,24371.62388,,
1079.836861,1090.572605,1070.890409,1083.996962,41451.36716,,
1083.415443,1099.519058,1076.705603,1080.552578,64654.30746,,
1103.097639,1118.12768,1076.213548,1083.012852,107882.3821,,
1084.310088,1113.833382,1069.101118,1103.723891,241156.3701,,
1090.572605,1094.151186,1078.137035,1083.147049,30170.98209,,
1089.67796,1092.361895,1082.654994,1086.815095,28396.47761,,
1090.617337,1103.992284,1078.047571,1085.025804,60007.11045,,
1108.465511,1108.465511,1080.731507,1089.901621,31633.76418,,
1109.360156,1114.862224,1090.527873,1104.30541,46957.72836,,
1086.994024,1112.044092,1084.399552,1106.67622,44332.87164,,
1126.62681,1126.62681,1080.731507,1084.981072,97737.63582,,
1110.970517,1139.643899,1104.350142,1121.840458,56374.38806,,
1091.556715,1117.411963,1091.556715,1112.312485,52012.47761,,
1069.101118,1100.190042,1066.953969,1088.917511,82838.84776,,
1091.690911,1099.071735,1060.512523,1065.209411,33161.53433,,
1090.08055,1100.413703,1075.050509,1091.109392,45363.86866,,
1110.254801,1127.253062,1073.619077,1081.626152,19796.02388,,
1125.374307,1134.410224,1107.436669,1110.567927,15951.81493,,
1122.779835,1131.636824,1119.424915,1125.284842,24168.94925,,
1133.515579,1145.145967,1122.779835,1126.582078,46348.60299,,
1141.567386,1141.567386,1127.253062,1130.563249,14675.18508,,
1154.09242,1173.774617,1127.253062,1130.652714,90642.92239,,
1140.180686,1158.923505,1137.362553,1149.037674,39739.64776,,
1139.778096,1157.492072,1132.620933,1141.030599,62423.78508,,
1122.779835,1180.931779,1118.351341,1148.903478,286034.4806,,
1116.427854,1137.944073,1110.254801,1120.49849,108360.4299,,
1120.095899,1120.095899,1095.940477,1113.520256,21202.62985,,
1100.413703,1136.065318,1089.767424,1109.807479,42980.23881,,
1111.149446,1115.622673,1091.46725,1096.298335,64099.15522,,
1133.515579,1147.919368,1105.021126,1109.360156,125300.2836,,
1157.671001,1157.671001,1130.96584,1134.857547,36638.94627,,
1136.199515,1171.985326,1124.569126,1160.623331,62604.42985,,
1131.726288,1158.476182,1123.674481,1139.196576,62362.10149,,
1159.102434,1171.985326,1131.234233,1139.375505,85479.12537,,
1152.30313,1165.722809,1105.871039,1153.197775,319708.209,,
1207.23435,1233.715851,1186.389115,1203.834698,318260.8478,,
1189.878232,1209.560428,1180.931779,1196.453875,76485.43881,,
1189.878232,1198.466826,1185.762863,1190.23609,34882.06567,,
1203.297911,1223.874753,1178.516237,1184.286699,65491.44179,,
1201.419156,1201.419156,1201.419156,1201.419156,0,,
1219.66992,1227.855924,1189.878232,1201.419156,46131.60896,,
1209.470964,1209.470964,1209.470964,1209.470964,0,,
1209.470964,1209.470964,1209.470964,1209.470964,0,,
1227.900656,1235.102551,1204.237289,1209.470964,56256.52836,0.997285,17
1240.001879,1253.563563,1204.670123,1215.778213,95765.96418,,
1199.138383,1279.437829,1183.167716,1232.328821,228283.2269,,
1167.018605,1204.49168,1159.880877,1199.227605,117761.6687,,
1169.695253,1173.844058,1157.962612,1167.197048,49683.92239,,
1143.820988,1171.435075,1138.601524,1167.197048,43881.2597,,
1158.854828,1172.371902,1137.664697,1142.661107,34956.96716,,
1168.803037,1183.792267,1157.204229,1164.743454,83272.83582,,
1137.575475,1173.621004,1128.519482,1155.375186,153984.2507,,
1110.808993,1157.025785,1098.362579,1143.95482,127940.5612,,
1081.365864,1112.504204,1081.365864,1105.946416,40282.68358,,
1106.347913,1122.363191,1073.335919,1078.733826,62921.6597,,
1073.335919,1115.180852,1067.313461,1108.93534,172455.1791,,
1076.414064,1076.414064,1076.414064,1076.414064,0,,
1076.414064,1076.414064,1076.414064,1076.414064,0,,
1061.73711,1099.210185,1043.892789,1076.414064,115723.9075,,
1055.536209,1061.73711,1035.862845,1055.268544,43716.03582,,
1030.509548,1054.599382,1024.264036,1050.673631,66003.63582,,
1026.048468,1039.431709,1008.293368,1031.446375,42469.14627,,
1010.523908,1029.929608,1008.293368,1024.576311,47341.04776,,
1017.126307,1027.386792,995.6239,1004.724504,30645.72537,,
1015.341875,1030.375716,1008.293368,1017.750859,37199.60597,,
1013.914329,1034.970628,999.281986,1011.416124,46984.16418,,
1027.8329,1049.246085,1017.126307,1020.204453,43591.56716,,
1052.81495,1052.904171,1022.747268,1027.029906,53075.41791,,
1026.048468,1065.841304,1003.743066,1049.736804,78487.95224,,
1019.312237,1035.416736,990.404436,1029.171224,119351.1224,,
1019.312237,1019.312237,1019.312237,1019.312237,0,,
967.162208,1030.108051,941.912493,1019.312237,231074.409,,
925.228053,972.515504,915.012179,961.18436,169365.4925,,
926.120269,942.180158,911.844812,917.242719,99527.56119,,
910.06038,934.774765,905.777743,918.982541,100895.6149,,
917.198109,976.084369,894.848096,904.082533,98488.85373,,
949.540941,954.715794,893.108275,914.432239,79187.4,,
964.48556,971.534067,923.532843,937.139138,49924.04776,,
968.054424,977.868801,960.024479,965.779273,35872.30746,,
988.976891,996.962224,958.240047,967.429873,36083.79403,,
991.118209,996.070008,974.299936,986.969404,41907.38508,,
971.623288,994.820906,959.622982,983.980481,31942.18209,,
986.790961,1023.639484,958.195437,976.352033,85471.41493,,
979.653233,994.285576,946.685849,984.069702,45977.4,,
996.605338,1011.059238,969.48197,977.958022,117886.1373,,
942.180158,999.281986,942.180158,988.709226,128338.2,,
965.377776,985.898745,914.52146,927.369372,87456.30448,,
964.262506,1003.743066,954.671183,968.991251,284067.2149,,
995.713122,1007.311931,919.428649,941.421775,342905.6418,,
979.653233,1032.29398,972.515504,1000.397256,220147.603,,
1011.773011,1038.539493,963.593344,985.764913,149318.3284,,
1023.37182,1039.610152,991.252042,1011.683789,281084.3731,,
902.030436,1068.874839,902.030436,1027.431403,1861037.731,,
892.216059,926.655599,887.754979,897.480134,49593.6,,
892.394502,914.075352,892.394502,905.242413,181397.0955,,
873.92563,916.528947,869.732214,891.1454,126960.2328,,
863.575924,873.479522,858.311849,866.431015,20531.8209,,
867.27862,873.434911,859.650173,864.51275,23433.15224,,
878.832818,878.832818,865.449577,868.39389,27697.02985,,
875.308565,875.308565,875.308565,875.308565,0,,
874.371738,886.773541,860.988497,875.308565,45341.83881,,
865.672631,881.73252,852.24478,863.843588,35431.71045,,
895.561869,904.885527,853.493882,860.542389,28247.77612,,
903.814868,908.275948,875.263954,886.505876,24757.14627,,
901.13822,923.086735,889.539411,909.569661,32137.14627,,
896.677139,908.543613,884.186114,896.231031,37950.82388,,
905.5993,918.714876,896.677139,904.394808,29830.6209,,
905.5993,918.982541,893.108275,904.350197,28885.5403,,
918.982541,931.473566,896.677139,909.926548,52335.21493,,
907.785229,932.365782,903.190317,915.725952,46758.35821,,
941.778661,941.823272,892.216059,898.327739,56582.57015,,
937.317581,954.671183,936.826862,941.778661,29299.70149,,
959.132263,963.504122,933.124165,939.905007,35920.77313,,
972.783169,985.809524,956.946334,961.452025,35978.05075,,
998.166716,1012.977503,965.60083,976.575087,76877.57015,,
995.713122,1004.50145,990.359825,999.415818,62948.09552,,
998.166716,1003.743066,991.252042,996.114619,18199.96119,,
995.936176,1003.296958,991.252042,994.374798,23733.8597,,
999.460429,1001.557137,990.359825,993.39336,18524.90149,,
1003.743066,1004.635282,992.010425,996.248451,50699.49851,,
995.088571,1009.899357,994.820906,998.300548,21858.01791,,
998.300548,998.300548,998.300548,998.300548,0,,
1017.126307,1017.572415,987.683177,998.300548,47217.6806,,
1012.665227,1024.264036,1006.419715,1010.836184,52550.00597,,
1022.479604,1028.725116,1004.813726,1010.211633,27504.26866,,
1020.695172,1029.617332,1003.743066,1018.910739,41114.31045,,
1052.81495,1076.904783,1008.204147,1014.940378,88970.85672,,
1070.659271,1085.826944,1039.431709,1052.502674,42355.69254,,
1067.090407,1100.370066,1044.785005,1066.555077,118738.6925,,
990.62749,1070.659271,990.359825,1061.514056,130967.4627,,
993.92869,999.281986,975.995147,990.62749,16672.19105,,
1007.802649,1017.126307,985.006529,993.081084,18257.23881,,
1015.341875,1021.364334,984.605032,1005.482888,18562.35224,,
1034.970628,1034.970628,995.04396,1010.211633,16715.14925,,
1018.107745,1034.078412,1018.018523,1028.055954,18692.32836,,
1031.401764,1039.431709,1021.587388,1026.048468,16705.23582,,
1026.985295,1039.387098,1022.078106,1029.438889,44228.22985,,
1037.914941,1058.168246,1033.230807,1039.119433,65400.01791,,
1048.353869,1056.383814,1035.416736,1047.461653,61031.49851,,
1046.212551,1061.73711,1043.892789,1047.595486,32695.60299,,
1039.431709,1048.175426,1036.844282,1043.892789,42878.90149,,
1034.970628,1059.015851,1028.814338,1033.320029,109505.9821,,
1034.970628,1043.892789,1023.282598,1027.386792,129503.5791,,
1035.05985,1035.05985,1035.05985,1035.05985,0,,
1052.81495,1052.81495,1028.279008,1035.05985,153455.5343,,
1052.81495,1055.982317,1044.428119,1048.576923,15861.49254,,
1067.090407,1067.090407,1044.785005,1047.952372,37906.76418,,
1069.722444,1069.722444,1045.320335,1052.993393,24390.34925,,
1075.120351,1081.365864,1043.892789,1050.227523,18110.7403,,
1084.042512,1084.042512,1062.450883,1065.484418,11033.65075,,
1072.443703,1084.042512,1060.800283,1071.462265,9394.629851,,
1092.072456,1092.072456,1057.27603,1076.592508,19661.64179,,
1092.340121,1092.340121,1092.340121,1092.340121,0,,
1088.503592,1101.797611,1080.518258,1092.340121,4179.062687,,
1112.593426,1112.593426,1053.751776,1070.346995,36016.60299,,
1098.317969,1119.641932,1072.309871,1114.154804,23190.82388,,
1109.024561,1114.51169,1088.905089,1107.730848,20059.2806,,
1124.192234,1124.192234,1101.886833,1106.481746,47760.71642,,
1128.742536,1137.397032,1098.317969,1116.340733,60716.47164,,
1147.83596,1155.865904,1086.273052,1129.813196,557381.6597,,
1097.425753,1149.620392,1097.425753,1137.620086,38505.97612,,
1133.114395,1145.917695,1092.964672,1104.608092,16491.54627,,
1133.069784,1150.958716,1124.192234,1137.664697,45620.51642,,
1133.069784,1144.222485,1111.255101,1136.103319,36817.38806,,
1119.731154,1141.768891,1108.132345,1135.07727,51105.94925,,
1119.731154,1149.174284,1111.121269,1128.564093,87826.40597,,
1106.347913,1120.62337,1095.64132,1117.634446,64168.54925,,
1107.329351,1107.329351,1107.329351,1107.329351,0,,
1076.012567,1114.377858,1064.012261,1107.329351,72740.36418,,
1037.201169,1078.153886,1024.308647,1071.908373,71736.90448,,
1047.461653,1054.777825,1021.14128,1036.888893,25111.82687,,
1008.204147,1054.956268,1008.204147,1044.160454,60685.62985,,
995.713122,1009.988579,974.389158,1007.490374,28214.73134,,
993.437971,996.605338,977.511914,982.463713,15692.96418,,
990.315215,1009.988579,979.608622,993.437971,55318.05672,,
1003.743066,1018.196967,977.065806,982.240659,21528.67164,,
1018.018523,1036.755061,991.252042,999.148154,90259.60299,,
1022.524214,1026.048468,1001.066418,1015.341875,32868.53731,,
988.530783,1030.420327,976.396644,1021.230501,72267.82388,,
994.820906,1021.587388,970.686461,976.441255,63224.57015,,
950.210103,990.359825,941.287942,987.192458,95998.3791,,
941.600218,941.600218,941.600218,941.600218,0,,
950.03166,971.623288,933.302609,941.600218,25472.01493,,
966.091549,966.091549,927.993923,945.525969,59983.9791,,
932.365782,937.139138,908.811278,932.767279,97769.5791,,
972.560115,978.270298,936.826862,940.975667,39496.21791,,
971.444845,971.444845,971.444845,971.444845,0,,
974.299936,987.683177,968.054424,971.444845,17678.95522,,
981.437665,985.809524,965.734662,980.902335,15296.42687,,
1001.021807,1001.021807,981.437665,983.891259,13607.83881,,
994.820906,1013.468221,985.898745,987.861621,34553.8209,,
999.237375,1009.230195,978.93946,1000.62031,129547.6388,,
979.028682,979.028682,979.028682,979.028682,0,,
999.237375,1010.880795,972.515504,979.028682,46055.60597,,
1026.940684,1029.617332,983.222097,991.118209,67672.39702,,
1034.970628,1035.862845,1021.587388,1027.029906,27757.61194,,
1042.108357,1052.85956,1021.498166,1026.226911,166686.6627,,
1041.216141,1045.677221,1031.624818,1040.993087,61848.80597,,
1049.201475,1059.952678,1038.271828,1053.662555,21946.13731,,
1027.163738,1052.725728,1012.665227,1032.784699,38978.51642,,
1071.551487,1076.012567,1033.186196,1036.442785,12647.33731,,
1066.198191,1072.8452,1033.186196,1062.317051,37936.50448,,
1068.874839,1068.874839,1035.05985,1063.476932,33353.19403,,
1070.659271,1115.270074,1029.037392,1034.52452,37908.96716,,
1070.659271,1101.886833,1051.565847,1064.547591,25759.50448,,
1106.347913,1125.976666,1088.548203,1095.239823,36698.42687,,
1081.365864,1125.976666,1076.414064,1108.667675,93718.28955,,
1070.748492,1088.458981,1049.246085,1070.61466,137067.5284,,
1066.198191,1069.767055,1048.487702,1061.781721,28350.21493,,
1071.551487,1090.243413,1025.379306,1065.975136,66258.0806,,
1113.485642,1117.27756,1002.85085,1054.153274,66164.45373,,
1135.791043,1140.653621,1112.950312,1133.738946,51056.38209,,
1187.539575,1190.216223,1137.575475,1139.003021,56882.17612,,
1170.587469,1202.662637,1155.553629,1179.375798,41169.38508,,
1154.52758,1177.725198,1143.95482,1166.661719,19390.67463,,
1150.958716,1177.725198,1138.690745,1142.081166,15408.7791,,
1158.096445,1168.713816,1133.203617,1148.683565,31317.63582,,
1186.647358,1203.554853,1143.820988,1147.479073,47365.2806,,
1206.276112,1210.380306,1179.777295,1184.684483,50406.50149,,
1231.704269,1240.180322,1204.49168,1206.766831,12653.94627,,
1233.93481,1244.641402,1211.629408,1219.703963,16002.48358,,
1229.473729,1257.043206,1227.689297,1234.648582,52403.50746,,
1234.380918,1247.85338,1220.373126,1228.313848,30835.18209,,
1225.012649,1248.210267,1219.659353,1225.6372,33799.29851,,
1233.93481,1239.288106,1206.276112,1214.885997,44825.23881,,
1227.064746,1244.641402,1217.874921,1225.369535,18945.67164,,
1231.258161,1257.132427,1231.258161,1237.146787,42831.53731,,
1231.258161,1247.228829,1218.097975,1228.893789,31183.25373,,
1186.558137,1226.797081,1179.241965,1222.157558,50590.45075,,
